,US 1,US 2,US 3,US 4,US 5
768,0.094426633,0.116372382,0.127278999,0.148055418,0.047526548
769,0.087279066,0.11222335,0.127477954,0.147006052,0.0455143
770,0.095578294,0.111117504,0.131083535,0.146855694,0.044944278
771,0.094696847,0.113934421,0.1263052,0.150359798,0.046557613
772,0.090524032,0.11091671,0.126626293,0.147227234,0.04878622
773,0.092953501,0.112494933,0.127999303,0.150988201,0.048187839
774,0.090848152,0.114876236,0.128262633,0.142191011,0.043482806
775,0.091101147,0.11103699,0.128054395,0.150908307,0.046296406
776,0.0937295,0.111528548,0.130317245,0.148036781,0.043564984
777,0.093476225,0.10949693,0.129552269,0.151707383,0.046289247
778,0.096050995,0.115172261,0.131882669,0.15081707,0.043833353
779,0.092360922,0.109667562,0.13124967,0.149611759,0.045941814
780,0.087482188,0.113045423,0.132884037,0.149212886,0.044749236
781,0.090491426,0.111243834,0.130769674,0.150543699,0.045369712
782,0.090846893,0.109890062,0.133125685,0.150281519,0.049622016
783,0.096167607,0.118912137,0.131750681,0.151170589,0.044590096
784,0.089752911,0.114857369,0.132398125,0.147988318,0.046006834
785,0.089569849,0.110146487,0.132603657,0.149247056,0.044427301
786,0.092243682,0.114135242,0.133266197,0.149180579,0.047826646
787,0.084756943,0.107522812,0.132070465,0.144553795,0.047102155
788,0.096425269,0.112356266,0.131868225,0.153983192,0.043760021
789,0.091317722,0.114728232,0.131099963,0.1510892,0.043647682
790,0.092495086,0.113225484,0.132665381,0.149340251,0.04274999
791,0.094190913,0.114108841,0.131929946,0.148969342,0.04639846
792,0.084409632,0.113308452,0.132273363,0.150198266,0.048038319
793,0.093222316,0.108254395,0.132194566,0.151890049,0.04272243
794,0.093130783,0.119396704,0.129642231,0.146526406,0.041004551
795,0.094158317,0.111980127,0.129798502,0.149578832,0.045101352
796,0.09460782,0.117251951,0.131581926,0.151456378,0.044086116
797,0.090147874,0.110584863,0.131285785,0.146115729,0.043041254
798,0.094251724,0.115815205,0.132418485,0.147928671,0.044870416
799,0.086674714,0.113355581,0.131560255,0.146978708,0.042228861
800,0.091065072,0.111348482,0.132316047,0.148512682,0.044790326
801,0.093651128,0.115983954,0.131354726,0.150001313,0.045560594
802,0.092665605,0.111845305,0.130497166,0.145291899,0.043109375
803,0.092699459,0.114642445,0.132889296,0.149589388,0.044075201
804,0.08544781,0.110516982,0.131214212,0.147227228,0.044884458
805,0.093941403,0.111129767,0.130557573,0.150467281,0.047304468
806,0.094730696,0.119161022,0.132738263,0.147496872,0.044971841
807,0.094148282,0.111938638,0.129755167,0.147122853,0.043506731
808,0.090719632,0.119935951,0.132352158,0.152885985,0.048289528
809,0.089692735,0.112139442,0.133201189,0.147467045,0.04244886
810,0.08686592,0.115142086,0.131833419,0.145884607,0.044149053
811,0.093842345,0.116055614,0.13335287,0.150613281,0.045937655
812,0.091029962,0.115752049,0.131218814,0.150685361,0.047530194
813,0.095997079,0.114233288,0.134148715,0.147639149,0.043127579
814,0.090608033,0.116748527,0.133597136,0.142415303,0.042516988
815,0.087494109,0.114404857,0.131862965,0.149749058,0.04926471
816,0.095476103,0.114983708,0.135607105,0.148151095,0.043535857
817,0.093944539,0.118384186,0.131325183,0.146728954,0.045311981
818,0.089578006,0.115811437,0.133488136,0.152135457,0.045432127
819,0.092554639,0.117100171,0.135368745,0.145190005,0.043896283
820,0.086288528,0.112115883,0.13000404,0.149860892,0.047157281
821,0.092375963,0.116671218,0.132570166,0.148489079,0.045547589
822,0.091473819,0.11423234,0.129972515,0.152673502,0.043747017
823,0.091157846,0.11500917,0.13771622,0.145652244,0.044019544
824,0.093950805,0.115952843,0.134109321,0.151378726,0.042901336
825,0.086730506,0.11787888,0.136056899,0.148669877,0.046997093
826,0.095423458,0.111230644,0.137621004,0.147282523,0.049766075
827,0.089808077,0.114467085,0.127895572,0.150777933,0.048117893
828,0.088311612,0.115007279,0.134663515,0.147472649,0.050386554
829,0.096071061,0.116489278,0.134602452,0.151056262,0.043123424
830,0.08883384,0.116655203,0.137339965,0.146626433,0.044410657
831,0.092785349,0.114117324,0.135331979,0.14748755,0.046665794
832,0.089705892,0.117034178,0.135201309,0.147505566,0.047895296
833,0.090058227,0.110642373,0.133940564,0.149520428,0.046199268
834,0.094924419,0.115902889,0.132928683,0.151801196,0.045043619
835,0.091507674,0.120121673,0.13444486,0.147683259,0.043172315
836,0.089667023,0.114487834,0.131839334,0.146420787,0.044164652
837,0.088607518,0.115373998,0.133930715,0.148884222,0.048278605
838,0.089122219,0.11043873,0.131226031,0.148712124,0.04691856
839,0.09557078,0.11691257,0.134053507,0.146394697,0.045731183
840,0.091742143,0.115988679,0.131911556,0.149530987,0.042881578
841,0.093162757,0.11658827,0.134981989,0.148974308,0.043484369
842,0.092459972,0.116463822,0.132650272,0.149143923,0.046080684
843,0.086499793,0.114292671,0.132207052,0.149699983,0.047609766
844,0.093321374,0.11660617,0.133860456,0.148977417,0.045253729
845,0.093838582,0.120854178,0.132601027,0.146199605,0.047069901
846,0.094544036,0.117702307,0.134000523,0.151666661,0.050831663
847,0.094850443,0.119462691,0.13649816,0.154255321,0.045268296
848,0.09302659,0.117437204,0.13180161,0.148666986,0.04657531
849,0.091170396,0.11692766,0.133782314,0.151112805,0.047907779
850,0.088500942,0.116853178,0.136091048,0.151804923,0.046554491
851,0.092830483,0.116222473,0.136362892,0.15134082,0.047657091
852,0.09542282,0.119031846,0.138345275,0.155104627,0.047392886
853,0.091753433,0.116806037,0.136248642,0.152856158,0.049559601
854,0.090381711,0.117867569,0.138821992,0.149406109,0.04739497
855,0.090571679,0.11627904,0.137097011,0.156254024,0.04370021
856,0.08842133,0.116007525,0.136452193,0.150022433,0.046475436
857,0.092977818,0.118161703,0.138624995,0.157085305,0.0481309
858,0.092157792,0.126200493,0.138102969,0.148643164,0.044375814
859,0.093063704,0.117968446,0.138458222,0.155386685,0.049374969
860,0.090157907,0.118056116,0.141350691,0.151366293,0.047774115
861,0.087486577,0.113795855,0.137751687,0.151302922,0.046536808
862,0.088898406,0.117031345,0.138659805,0.153886256,0.044398695
863,0.096030939,0.125787572,0.140074196,0.152661072,0.042794717
864,0.092399169,0.125216268,0.138020894,0.155780594,0.051031471
865,0.094246081,0.118141909,0.141066371,0.153985056,0.04845856
866,0.090596748,0.11684562,0.137333398,0.152493323,0.049248582
867,0.087961157,0.114983702,0.140770885,0.153640238,0.049437379
868,0.090960995,0.114731051,0.137195502,0.154651075,0.045781111
869,0.091558456,0.120708999,0.136473208,0.155015159,0.048176674
870,0.08940246,0.120958837,0.141286347,0.15199877,0.046777091
871,0.090419328,0.117214242,0.140741337,0.155852661,0.046035435
872,0.092535829,0.11562477,0.14107228,0.153643342,0.049457144
873,0.090614301,0.112790884,0.135992554,0.152219955,0.044021107
874,0.087948619,0.11509025,0.138188336,0.15421058,0.048167309
875,0.090862573,0.120149951,0.138167327,0.156023521,0.047268583
876,0.091599834,0.117768571,0.139361088,0.157591048,0.049372362
877,0.092018623,0.117724272,0.136871789,0.149934836,0.04837327
878,0.090544717,0.113688373,0.138830523,0.156137219,0.049656339
879,0.088284651,0.112808799,0.137271679,0.153667571,0.042738033
880,0.094786492,0.117401855,0.13637012,0.154137895,0.045660443
881,0.093054928,0.120045303,0.13856328,0.158273848,0.048057565
882,0.091603589,0.115898182,0.138235617,0.154832493,0.047052223
883,0.091781636,0.116460052,0.138711022,0.153561332,0.049886739
884,0.091197346,0.118632142,0.138622377,0.155044363,0.047452181
885,0.089546657,0.113869388,0.139904134,0.155602905,0.048676476
886,0.093810998,0.115345729,0.137374769,0.151552057,0.045633401
887,0.089759183,0.117251023,0.13852585,0.159831433,0.048588587
888,0.090305857,0.114662236,0.138389264,0.152885985,0.044956239
889,0.093265574,0.113131219,0.137479166,0.156317395,0.048759179
890,0.091411131,0.1133801,0.137342593,0.155100275,0.044073114
891,0.090629354,0.116997409,0.136223036,0.154681523,0.045802435
892,0.091566603,0.118710383,0.139317755,0.158699445,0.048480924
893,0.092112658,0.120227255,0.138531096,0.154352855,0.04402735
894,0.093831685,0.115325929,0.138685415,0.160391221,0.048252084
895,0.089086496,0.116160256,0.137013626,0.151427804,0.047494303
896,0.092196042,0.114648088,0.138870587,0.158869664,0.050738133
897,0.094049856,0.116682535,0.137385269,0.154182626,0.045513775
898,0.092310769,0.117169931,0.135589373,0.161576649,0.044795006
899,0.090534691,0.115522019,0.140118187,0.15320471,0.045947538
900,0.095916216,0.11586989,0.137420071,0.157647584,0.051659227
901,0.094661101,0.114185202,0.139332853,0.154365911,0.048313975
902,0.092719519,0.116942736,0.133746193,0.160270694,0.044748199
903,0.094429771,0.115424912,0.137669599,0.158831771,0.047794921
904,0.093880586,0.116732495,0.13706155,0.156531739,0.045651084
905,0.095261074,0.115859512,0.13525777,0.160670804,0.049463383
906,0.09423794,0.119375952,0.136697117,0.157602228,0.050776104
907,0.092701965,0.116958765,0.13612059,0.16091311,0.050391234
908,0.094446709,0.118246551,0.138103634,0.157915361,0.051147975
909,0.094087477,0.120163147,0.138373504,0.161800942,0.049025982
910,0.095817148,0.118930058,0.139945497,0.163482164,0.048329058
911,0.096103663,0.118782974,0.140608041,0.162076788,0.048917806
912,0.096635295,0.116596753,0.139575161,0.164809867,0.04772367
913,0.094890565,0.123512728,0.141885202,0.160350836,0.048282769
914,0.097089421,0.127046963,0.142774903,0.168782307,0.049656271
915,0.098670918,0.123536293,0.148693841,0.161267862,0.052159562
916,0.098787632,0.125372461,0.145160422,0.167871462,0.050546349
917,0.098258402,0.121548042,0.148478477,0.164830993,0.054477098
918,0.098884074,0.124560119,0.146969522,0.16515655,0.052495016
919,0.097756234,0.125908241,0.148718141,0.164806138,0.05369384
920,0.094804037,0.126696367,0.145989821,0.173074317,0.052606319
921,0.100946026,0.123217637,0.146478356,0.169388804,0.050147833
922,0.102656907,0.124053861,0.145905772,0.164655785,0.052410765
923,0.09865274,0.122256046,0.14498583,0.166386711,0.050015726
924,0.097729281,0.125716864,0.146322079,0.16919745,0.04758376
925,0.098226429,0.124314059,0.143625936,0.17080536,0.050976861
926,0.106031014,0.121224688,0.147723992,0.166553837,0.048665041
927,0.108465983,0.119555082,0.144536032,0.168597895,0.048189152
928,0.09986834,0.121396268,0.143683062,0.165311874,0.051625416
929,0.105229798,0.120668462,0.147238752,0.176975426,0.053182065
930,0.102418676,0.122853754,0.152854293,0.171345884,0.049504468
931,0.107846585,0.124544095,0.146810617,0.169099906,0.054704903
932,0.107955051,0.124219783,0.147880933,0.173094203,0.048906884
933,0.105084982,0.123436364,0.149586213,0.173691888,0.053021354
934,0.109806352,0.125387842,0.148110091,0.176590841,0.048989054
935,0.104493164,0.125992146,0.149013633,0.166946497,0.050824991
936,0.112747253,0.125371818,0.148762793,0.175970788,0.048692076
937,0.112263265,0.126742566,0.152120822,0.171434107,0.050304898
938,0.1096816,0.123571175,0.148791031,0.176501996,0.052213644
939,0.110940452,0.123550438,0.148845527,0.171852855,0.048129337
940,0.109093535,0.127332725,0.151134562,0.170912214,0.051534405
941,0.112015634,0.126896234,0.152845102,0.180718729,0.05363715
942,0.114950263,0.127796557,0.150652594,0.173346444,0.054530671
943,0.117477391,0.129912083,0.150716289,0.176613839,0.053306368
944,0.112196188,0.128041674,0.152756447,0.172698438,0.050739701
945,0.11093231,0.124101951,0.152206849,0.175268108,0.048397711
946,0.112430651,0.129246508,0.154958804,0.176871661,0.047551517
947,0.111172414,0.1275637,0.153150432,0.175660143,0.053669393
948,0.113164157,0.128128409,0.154357981,0.179334477,0.048605751
949,0.105128869,0.129007987,0.152876611,0.178222361,0.050476532
950,0.115580949,0.128270755,0.154355357,0.178961696,0.05344055
951,0.118093659,0.133774508,0.150584299,0.180527356,0.051013267
952,0.118881705,0.131366742,0.153405862,0.183562383,0.052675489
953,0.118282369,0.130729447,0.155025125,0.180451562,0.052412321
954,0.11625615,0.132691294,0.15304077,0.17871691,0.045646404
955,0.119005827,0.13181265,0.155522857,0.182081214,0.047809999
956,0.115334566,0.13372266,0.158771886,0.181508384,0.048394066
957,0.122205029,0.133617067,0.154607501,0.185228068,0.048191751
958,0.12560922,0.140237023,0.156968763,0.180371411,0.050150426
959,0.119738706,0.137237215,0.156197873,0.179609715,0.051164096
960,0.118088646,0.13752192,0.158159233,0.185190171,0.049251182
961,0.123143531,0.138661693,0.158065342,0.184107877,0.05377913
962,0.12354351,0.139557303,0.157522963,0.183751878,0.053980931
963,0.12369397,0.139599725,0.157304302,0.183593444,0.050904052
964,0.130076678,0.140281327,0.161019539,0.188409089,0.049031708
965,0.125389172,0.140400114,0.161062223,0.183028069,0.043692406
966,0.128301234,0.139756218,0.160584197,0.18234154,0.049445181
967,0.132878397,0.143454606,0.16084619,0.186190454,0.056306274
968,0.12899837,0.144823469,0.162554096,0.184391806,0.053383861
969,0.12792132,0.144390745,0.162306544,0.191533572,0.053932565
970,0.130478536,0.143753453,0.162213308,0.186225246,0.051369013
971,0.130405809,0.146117867,0.160860634,0.187936901,0.050595116
972,0.129403995,0.145012964,0.163774783,0.18614199,0.047759554
973,0.131596969,0.14739716,0.162468073,0.188765711,0.044810089
974,0.131659663,0.146328096,0.166531985,0.191308038,0.046470241
975,0.129377038,0.148026917,0.162062271,0.184481899,0.048745651
976,0.1303682,0.147590426,0.166645586,0.188038797,0.051627496
977,0.132111679,0.148992284,0.169442191,0.188667547,0.049420218
978,0.131606996,0.146228158,0.165801155,0.191758477,0.049260551
979,0.127939496,0.151591431,0.166059864,0.189386995,0.047895821
980,0.131408262,0.146214962,0.164452426,0.180855403,0.047203051
981,0.127682462,0.149080902,0.163210725,0.192346848,0.049403048
982,0.125473804,0.149603186,0.167903697,0.190150572,0.049409291
983,0.13049609,0.146484577,0.164527939,0.190567467,0.049495623
984,0.129626546,0.149557933,0.16596793,0.183003217,0.046055721
985,0.127800321,0.147841198,0.165388785,0.188763228,0.046677755
986,0.137165277,0.146256445,0.168413901,0.190566845,0.046330333
987,0.137811666,0.148913104,0.16742764,0.188920412,0.049799887
988,0.128400911,0.150232937,0.16418452,0.189656645,0.051021591
989,0.133703427,0.14818718,0.168312123,0.189329225,0.044268678
990,0.127029831,0.15149904,0.165535879,0.19178644,0.045918934
991,0.132330462,0.149368435,0.167712612,0.185826997,0.047275343
992,0.131723604,0.152083544,0.166006673,0.189239137,0.047296668
993,0.129004018,0.148124024,0.17032405,0.19549121,0.04588929
994,0.133393731,0.151826179,0.167080272,0.186730976,0.046467638
995,0.129587681,0.150308359,0.165310651,0.194685394,0.050437005
996,0.131502302,0.152517213,0.168028454,0.183679182,0.048346212
997,0.130294841,0.14991335,0.16955644,0.190120128,0.048401348
998,0.131199503,0.151570688,0.168790814,0.193534749,0.04997672
999,0.128856685,0.152666159,0.169887387,0.194645007,0.049472747
1000,0.134490213,0.15029422,0.16705007,0.191235348,0.053811893
1001,0.128713747,0.151885571,0.168519619,0.190030039,0.049663617
1002,0.133409402,0.149919946,0.173373459,0.193808747,0.042343277
1003,0.129844717,0.153611733,0.170716714,0.195394285,0.048465843
1004,0.135609277,0.151279376,0.169185437,0.191080649,0.045278177
1005,0.133662054,0.152551152,0.168395522,0.188488614,0.046756807
1006,0.132578105,0.151520723,0.168810518,0.197977627,0.049866976
1007,0.133468334,0.154444172,0.173991355,0.196401402,0.05077143
1008,0.135142846,0.152711404,0.168557704,0.193407392,0.050414118
1009,0.137231755,0.151721532,0.175707131,0.188714146,0.046335008
1010,0.130263493,0.149163865,0.17123874,0.19808014,0.047838082
1011,0.126807907,0.152440846,0.170892695,0.193749111,0.042035374
1012,0.138945137,0.151159659,0.168455272,0.194863698,0.046418746
1013,0.131440863,0.153640959,0.1722841,0.192547523,0.04659922
1014,0.130815823,0.150509168,0.17795086,0.196545539,0.050115574
1015,0.13514911,0.151491505,0.171854666,0.19886048,0.055265566
1016,0.139627221,0.152233445,0.168868948,0.185482172,0.052971425
1017,0.133231359,0.151402876,0.16841521,0.193451508,0.054344994
1018,0.131521111,0.150429031,0.177130722,0.197896232,0.048800771
1019,0.130172599,0.153581561,0.172336634,0.19658469,0.046275721
1020,0.133317875,0.151248271,0.171035841,0.193429133,0.055906323
1021,0.136412373,0.151230368,0.168947746,0.190092796,0.047134396
1022,0.135078901,0.152149534,0.168851216,0.191495674,0.047337757
1023,0.132063395,0.154613879,0.175693346,0.197634663,0.044749757
1024,0.132124838,0.150278187,0.176402511,0.199917302,0.045769146
1025,0.136665644,0.153711656,0.171484979,0.192845749,0.052203241
1026,0.139167061,0.155598101,0.171117923,0.191081268,0.04865776
1027,0.131328647,0.151000338,0.175404423,0.195743452,0.045261532
1028,0.13491151,0.154071786,0.172198743,0.19777384,0.046181065
1029,0.135701431,0.1530706,0.17577806,0.193258905,0.047145321
1030,0.136500133,0.153277053,0.175114849,0.190184747,0.047088104
1031,0.133225713,0.152240043,0.17429012,0.196364745,0.04836078
1032,0.132257747,0.153385483,0.172578931,0.194451788,0.041208428
1033,0.131635213,0.152290948,0.171220349,0.192879295,0.04486626
1034,0.13911879,0.151153995,0.171513215,0.196466637,0.056798802
1035,0.13354669,0.155940307,0.173052368,0.19861631,0.053323527
1036,0.139499334,0.156487102,0.175564641,0.19686178,0.046189905
1037,0.13532842,0.153873819,0.177593646,0.194792876,0.045500777
1038,0.13313105,0.154041623,0.17406293,0.194394012,0.042237703
1039,0.135866942,0.154357451,0.172800879,0.197804279,0.039331924
1040,0.137292568,0.152720844,0.175636223,0.198434892,0.043523889
1041,0.136907634,0.153134707,0.174944131,0.194584126,0.050420362
1042,0.138910652,0.154726061,0.173626918,0.199497301,0.043800581
1043,0.136668771,0.153162042,0.178624564,0.198016765,0.048249486
1044,0.13247403,0.154550702,0.173294007,0.195238342,0.04216176
1045,0.13620047,0.153153565,0.176001975,0.197448901,0.049201256
1046,0.136434933,0.153003664,0.176139201,0.195596829,0.046919072
1047,0.13514723,0.153019691,0.177255475,0.2007169,0.049281354
1048,0.136014269,0.156040248,0.176216689,0.195056932,0.036859909
1049,0.141479783,0.155924292,0.17156705,0.194098263,0.043840107
1050,0.137750843,0.154188687,0.175121417,0.202760956,0.053756249
1051,0.135786069,0.153829517,0.18335364,0.198221794,0.040859444
1052,0.141809543,0.156636994,0.177812309,0.199481158,0.037228654
1053,0.138205369,0.15553022,0.172298547,0.197242013,0.042832173
1054,0.138190315,0.154551648,0.175606669,0.196957462,0.046311605
1055,0.137077535,0.154741143,0.176026262,0.203692279,0.046953929
1056,0.130234667,0.155326577,0.180558355,0.20315548,0.049026508
1057,0.140633434,0.156805749,0.177585768,0.199098433,0.051998844
1058,0.142944274,0.158191584,0.172676113,0.191704424,0.04487198
1059,0.139552625,0.153721085,0.175950746,0.200900181,0.044449661
1060,0.137416066,0.158201018,0.179057278,0.197880704,0.041373298
1061,0.140857878,0.155335067,0.178742094,0.202777111,0.05267237
1062,0.140098044,0.157389307,0.174535696,0.200554745,0.056556442
1063,0.143851433,0.154576164,0.175855536,0.195290533,0.053045282
1064,0.138977108,0.152836803,0.179723763,0.199961418,0.043297657
1065,0.135722745,0.158349025,0.177347409,0.194287143,0.041605262
1066,0.13950811,0.153093219,0.175554147,0.198830041,0.052593836
1067,0.141042818,0.153764455,0.17872109,0.200991517,0.043281014
1068,0.134861356,0.158673331,0.179700124,0.194664271,0.046351656
1069,0.140267942,0.155569815,0.178727647,0.205076516,0.052280733
1070,0.13914763,0.157043319,0.180062588,0.201274821,0.049558566
1071,0.141358157,0.157509033,0.175801032,0.197991293,0.049497711
1072,0.137619811,0.154329156,0.179369186,0.19911087,0.044997328
1073,0.132732329,0.159291765,0.179828836,0.199832186,0.038104497
1074,0.137784699,0.153842705,0.176627093,0.20103998,0.049044191
1075,0.140538772,0.15868463,0.177260081,0.195952212,0.049713545
1076,0.141044073,0.161800412,0.177376961,0.199050598,0.038802469
1077,0.137890652,0.155003223,0.181615524,0.203652515,0.038079536
1078,0.138431681,0.160682316,0.180656187,0.197370001,0.048910519
1079,0.136465649,0.15539918,0.174684758,0.200862287,0.049680263
1080,0.136065047,0.158352793,0.181620778,0.199480531,0.05358826
1081,0.14671459,0.157174365,0.176529247,0.198364069,0.048315016
1082,0.140605226,0.156520104,0.181188717,0.198231112,0.043574347
1083,0.137868077,0.160156258,0.180932628,0.203185926,0.037089272
1084,0.142994427,0.158296234,0.179523497,0.205015006,0.048173029
1085,0.137385977,0.160387242,0.178100565,0.200042805,0.052711901
1086,0.140783896,0.154644039,0.180156487,0.197640881,0.044315994
1087,0.139272394,0.158339596,0.180834141,0.199200956,0.060643339
1088,0.140413389,0.156525754,0.182447482,0.200752941,0.047650328
1089,0.137663698,0.159502934,0.180833475,0.197824789,0.051058519
1090,0.139594622,0.157380821,0.17667567,0.202690127,0.041527241
1091,0.138758311,0.160244885,0.178922012,0.196233653,0.044535999
1092,0.136991017,0.157140426,0.176820792,0.202788288,0.049787918
1093,0.136611722,0.157656103,0.180930654,0.201477369,0.050454167
1094,0.136982239,0.158788347,0.175977011,0.198649247,0.044825179
1095,0.138210377,0.154145322,0.177636987,0.199365592,0.046472312
1096,0.135487649,0.158215157,0.177820185,0.195036425,0.04330909
1097,0.139751992,0.155240793,0.177974496,0.205808397,0.041165256
1098,0.138746393,0.164022459,0.179075013,0.19954825,0.037823125
1099,0.137835485,0.15566314,0.178387523,0.195640322,0.038704684
1100,0.142020187,0.1555717,0.177443934,0.202479513,0.048243243
1101,0.13688569,0.159394524,0.179609514,0.202906958,0.04711723
1102,0.136280715,0.155305841,0.179071728,0.197355709,0.045837273
1103,0.141109899,0.155667864,0.176016404,0.20226144,0.049216339
1104,0.136736484,0.160428713,0.181094157,0.197595532,0.043573821
1105,0.137791594,0.154715684,0.179714572,0.20916275,0.039365732
1106,0.136715793,0.159173915,0.181565628,0.202946105,0.048814826
1107,0.140657886,0.156549315,0.176436657,0.194413259,0.040818352
1108,0.137780313,0.156766146,0.176577181,0.201455628,0.049765566
1109,0.138824759,0.158490434,0.181627352,0.200139726,0.044079358
1110,0.136719556,0.155667853,0.180543249,0.203147401,0.04302356
1111,0.139046699,0.159521794,0.181805294,0.201326392,0.043261241
1112,0.138140166,0.156786897,0.177530611,0.198851777,0.052157479
1113,0.141298606,0.152616199,0.179487382,0.199321482,0.048932884
1114,0.137601635,0.153888892,0.177125465,0.204390608,0.044313399
1115,0.13962096,0.160398553,0.182359493,0.204093626,0.049003619
1116,0.141664102,0.155220999,0.176665167,0.203894196,0.0486848
1117,0.140472313,0.160105355,0.175280978,0.198776606,0.046342293
1118,0.141379473,0.15622501,0.17940004,0.202711876,0.048874117
1119,0.137439889,0.163146643,0.181853883,0.201210208,0.04662002
1120,0.139289944,0.156729388,0.179555012,0.200405019,0.034307274
1121,0.137355261,0.158942006,0.178610777,0.19570742,0.046070799
1122,0.140058546,0.157545797,0.176502976,0.201213312,0.045348386
1123,0.140810228,0.159478429,0.180323271,0.201381693,0.050927975
1124,0.139725656,0.161039618,0.176184515,0.201694818,0.057392233
1125,0.137686279,0.158627129,0.17975135,0.195583786,0.049970995
1126,0.137873092,0.156748245,0.177222649,0.199335152,0.051960882
1127,0.139533184,0.159106983,0.18273312,0.196298268,0.053753648
1128,0.137695054,0.158737436,0.180082286,0.201136893,0.048919367
1129,0.140115598,0.157881417,0.178489951,0.201310862,0.045948575
1130,0.136123979,0.161078267,0.179468994,0.200247201,0.037908428
1131,0.137854906,0.159245581,0.182469807,0.198917644,0.035911255
1132,0.142670941,0.158873186,0.178723061,0.199999314,0.049747359
1133,0.141686276,0.161993055,0.177615611,0.198183403,0.040446396
1134,0.138275661,0.156039846,0.180334044,0.198504199,0.041445554
1135,0.141417714,0.156669984,0.17983211,0.200982194,0.04997048
1136,0.137751476,0.156337207,0.180503847,0.202423593,0.055318094
1137,0.138535125,0.155403893,0.179503795,0.20331266,0.048455436
1138,0.14028048,0.157360087,0.185919762,0.199627157,0.05000116
1139,0.139103114,0.157427962,0.176776795,0.204050762,0.042600201
1140,0.139448556,0.156194856,0.182241303,0.196858057,0.037426813
1141,0.137747711,0.154393264,0.181095474,0.199307191,0.052574078
1142,0.141057648,0.15933905,0.181146913,0.200217478,0.046799468
1143,0.137079419,0.159592497,0.183522391,0.199720345,0.039860864
1144,0.139218815,0.157914038,0.17939997,0.197605857,0.035799069
1145,0.141140617,0.155003232,0.180788831,0.196605187,0.04186426
1146,0.140743147,0.15761556,0.18034691,0.20152583,0.0515344
1147,0.138063054,0.160247704,0.185325511,0.202044607,0.048670755
1148,0.138245487,0.159517078,0.179633814,0.201036249,0.046266356
1149,0.146162267,0.160142119,0.182078452,0.203269792,0.053757291
1150,0.14608641,0.160920828,0.180253013,0.198127972,0.040793389
1151,0.13712768,0.163252233,0.184012899,0.203526387,0.041018591
1152,0.140417776,0.158164243,0.182669427,0.199930353,0.049961117
1153,0.144614402,0.158572445,0.177845791,0.201163613,0.049159132
1154,0.138333253,0.162659246,0.181597139,0.203004502,0.047136996
1155,0.141168201,0.159750878,0.184365511,0.202621175,0.051976485
1156,0.13881473,0.159462405,0.18417837,0.200557857,0.044676423
1157,0.142247137,0.159466176,0.184910525,0.203412067,0.040392923
1158,0.145491466,0.162824226,0.179430909,0.200017328,0.051390858
1159,0.143348637,0.162718638,0.179454538,0.197879458,0.039057835
1160,0.13768126,0.159366247,0.1848639,0.202723058,0.048441393
1161,0.145888934,0.161566606,0.185873792,0.207835682,0.05476003
1162,0.14113874,0.16550161,0.182801413,0.21015744,0.054991993
1163,0.143987472,0.162111515,0.182019359,0.203447488,0.049967357
1164,0.147285717,0.163339894,0.179977885,0.203843247,0.035180522
1165,0.145575467,0.16277897,0.185703075,0.202702559,0.038342702
1166,0.143003206,0.163750947,0.186324908,0.205247369,0.048832511
1167,0.147932068,0.166757353,0.17850637,0.206028959,0.055563578
1168,0.141960639,0.166071978,0.182491477,0.206591231,0.050315299
1169,0.145487703,0.163667985,0.184919054,0.207612632,0.056924147
1170,0.142887226,0.16494068,0.186198834,0.208418447,0.037087187
1171,0.142948665,0.162431099,0.18356639,0.20622342,0.04603908
1172,0.139851666,0.163200391,0.179379694,0.205772358,0.046905553
1173,0.146196751,0.161998387,0.186770098,0.203707187,0.044541724
1174,0.140938122,0.163030681,0.185389196,0.209910792,0.04041372
1175,0.148537682,0.165356434,0.186278938,0.206197945,0.041264075
1176,0.141102375,0.164109192,0.185866578,0.207766086,0.037037785
1177,0.144127277,0.165746724,0.185840319,0.20432786,0.035404159
1178,0.14662556,0.164941634,0.184977485,0.204924299,0.050180586
1179,0.142057178,0.162674331,0.18818515,0.207152256,0.043061528
1180,0.143031417,0.165717498,0.187884416,0.206130851,0.034779525
1181,0.144126022,0.163954575,0.18748715,0.206696223,0.039835898
1182,0.142074729,0.163020319,0.185877739,0.203730168,0.038322416
1183,0.144802476,0.165716558,0.188847688,0.202227892,0.033313888
1184,0.144707807,0.165891903,0.187148317,0.203592872,0.034765486
1185,0.144110976,0.16405451,0.189296171,0.208225221,0.032600319
1186,0.145267023,0.16785187,0.187639484,0.207124301,0.036821943
1187,0.14708635,0.166814866,0.189376281,0.205774851,0.033483963
1188,0.147016764,0.167729322,0.189094581,0.207047252,0.032772989
1189,0.149326975,0.16786319,0.18665454,0.20062682,0.043648201
1190,0.150739434,0.166811089,0.185392481,0.199284828,0.037650459
1191,0.147816718,0.169789212,0.188433355,0.200674661,0.034173089
1192,0.14641554,0.168191257,0.190369765,0.203201459,0.034994321
1193,0.148986553,0.169336697,0.190551659,0.203224438,0.03366756
1194,0.148871824,0.168709777,0.18946755,0.203747565,0.034875224
1195,0.148494418,0.166642343,0.188231771,0.202286291,0.037432539
1196,0.148112628,0.170275669,0.191726372,0.205251721,0.033621793
1197,0.148960225,0.170362408,0.191594395,0.207660469,0.040834482
