,US 1,US 2,US 3,US 4,US 5
814,0.091635557,0.116862025,0.136014213,0.15604913,0.046088869
815,0.094357666,0.116201154,0.131944384,0.153337181,0.044135902
816,0.08782134,0.114425021,0.133343016,0.154067197,0.043717752
817,0.093291269,0.111343184,0.136436428,0.153424157,0.040863985
818,0.09252266,0.11647173,0.131706025,0.156003778,0.040710037
819,0.091454376,0.118042338,0.137383952,0.153553392,0.043885223
820,0.090038784,0.116095573,0.132519598,0.154945084,0.046715584
821,0.09120987,0.115689239,0.135130376,0.152792305,0.043508152
822,0.091777248,0.110835057,0.131433519,0.154495888,0.047887355
823,0.094713766,0.121978299,0.133229413,0.15277304,0.044186873
824,0.093649236,0.115253702,0.134110618,0.158588358,0.049840314
825,0.097270987,0.119488513,0.134339131,0.1534689,0.045543289
826,0.092118289,0.12117602,0.135442279,0.154391511,0.047563336
827,0.089597425,0.113749066,0.135941977,0.16364321,0.048744994
828,0.095638468,0.110772817,0.1353451,0.152356773,0.049898569
829,0.090837481,0.117191035,0.130107777,0.155657097,0.045218228
830,0.093630428,0.117492716,0.136682011,0.154851896,0.045396097
831,0.092236148,0.119741159,0.134088955,0.160774074,0.04307075
832,0.092895045,0.115655314,0.135213775,0.152182815,0.048694022
833,0.093690628,0.115657191,0.132543239,0.156690922,0.043968443
834,0.087640167,0.116100274,0.136133714,0.156347353,0.050140927
835,0.092893803,0.1134851,0.133050809,0.160950522,0.047883715
836,0.08749911,0.114670129,0.131984432,0.152454317,0.046969911
837,0.091819876,0.119582789,0.134722608,0.155882621,0.044489056
838,0.089252614,0.115648704,0.136083154,0.159512225,0.045640018
839,0.09182426,0.114194043,0.132673245,0.157763283,0.048092271
840,0.091782257,0.114277951,0.13467336,0.156876071,0.047213309
841,0.090740928,0.116104059,0.135184879,0.155173724,0.048190578
842,0.087697215,0.115713763,0.134962275,0.159378648,0.048702343
843,0.092783457,0.115272542,0.13942149,0.155294875,0.04453482
844,0.091764708,0.118196003,0.136083158,0.15719293,0.044614392
845,0.08983691,0.116492467,0.139506195,0.152415792,0.04268432
846,0.092291324,0.113074068,0.135431773,0.156749946,0.046479454
847,0.08764831,0.113877287,0.135570976,0.154244268,0.046088865
848,0.095431589,0.114863403,0.139838461,0.16032488,0.044300254
849,0.092786593,0.118387369,0.138347897,0.155249528,0.04689449
850,0.091134643,0.115033089,0.139946141,0.156569771,0.04491813
851,0.092880633,0.114692757,0.139295421,0.161597283,0.051016241
852,0.087351779,0.11818658,0.136636694,0.154097026,0.044776668
853,0.098183788,0.113572781,0.138751718,0.161053662,0.047538892
854,0.088654524,0.115131139,0.135817219,0.154502723,0.045505839
855,0.08859497,0.115694906,0.137242119,0.160953003,0.047479603
856,0.09348436,0.114878485,0.139779356,0.157892517,0.047576864
857,0.09478334,0.117594539,0.136858644,0.156974859,0.045602062
858,0.093862395,0.111237597,0.136478448,0.155509839,0.044230564
859,0.092034278,0.115019899,0.134224872,0.155792535,0.040194105
860,0.092774052,0.114877542,0.134242608,0.162270765,0.048182245
861,0.093064946,0.115815572,0.13853701,0.157004685,0.04864513
862,0.094248582,0.116977036,0.134008188,0.159590508,0.045684754
863,0.093474954,0.114409951,0.137607211,0.152339997,0.047340734
864,0.089533478,0.11507363,0.134293829,0.160265853,0.044766786
865,0.09192582,0.113922534,0.138032705,0.156562947,0.046997992
866,0.091689473,0.114275129,0.135153354,0.15658345,0.046816481
867,0.090347232,0.11771615,0.136316262,0.15531538,0.042828392
868,0.091914541,0.112897778,0.136653774,0.1576179,0.047943527
869,0.094748865,0.114638081,0.137384609,0.159941543,0.043349002
870,0.093072473,0.115775977,0.137676152,0.154841952,0.043682391
871,0.093049272,0.116629168,0.134400854,0.157828512,0.044795392
872,0.091913904,0.115992813,0.139058377,0.152236243,0.043490465
873,0.091638064,0.116418921,0.137272323,0.159225809,0.039568423
874,0.092332067,0.116118201,0.139594184,0.15864428,0.046224091
875,0.099142981,0.117599249,0.13719418,0.156705838,0.042591746
876,0.09300037,0.112369847,0.133750791,0.15618333,0.046134114
877,0.092401657,0.113981935,0.136224339,0.153406139,0.041664409
878,0.087615717,0.12070371,0.135930155,0.157519731,0.04583246
879,0.094782096,0.114997274,0.139313804,0.155605521,0.045281675
880,0.091959047,0.118275192,0.13572595,0.158172093,0.045957281
881,0.093735126,0.115297064,0.13635303,0.155590612,0.045918275
882,0.095221573,0.113314474,0.13680546,0.154026197,0.042145503
883,0.091701386,0.115677936,0.135991222,0.157978868,0.041978553
884,0.095415913,0.115160362,0.13692824,0.156292059,0.044557183
885,0.093705658,0.116755495,0.135999761,0.161859473,0.044137989
886,0.095151354,0.11687427,0.13840896,0.157988188,0.047016713
887,0.093126391,0.120171055,0.136272271,0.155563276,0.048418372
888,0.095148218,0.114363747,0.13884956,0.156915834,0.046251656
889,0.092913223,0.115238606,0.137795007,0.157257549,0.045347727
890,0.091204235,0.113383289,0.136615692,0.157002818,0.043752083
891,0.090936535,0.117108085,0.138215249,0.156686573,0.047946642
892,0.091740879,0.115352697,0.139358451,0.161044341,0.046263097
893,0.093713816,0.115776931,0.136806769,0.157483695,0.045582814
894,0.095042893,0.115749579,0.135507289,0.15768251,0.047299125
895,0.09088638,0.11223503,0.13765843,0.158910189,0.043851419
896,0.095095559,0.11588722,0.137042499,0.161924711,0.045501683
897,0.092882509,0.120117313,0.138592813,0.15793662,0.043083233
898,0.094148274,0.114875657,0.136626847,0.163192151,0.049225558
899,0.093600339,0.117770826,0.135589367,0.156349212,0.046188726
900,0.094309389,0.116569776,0.137844909,0.160571528,0.046989674
901,0.096663496,0.115824052,0.136400318,0.157014626,0.044664327
902,0.091728343,0.11609651,0.136760149,0.160765996,0.044972743
903,0.092898804,0.115126426,0.138109539,0.157455116,0.045377372
904,0.092340223,0.118180931,0.138935589,0.162797007,0.05018202
905,0.095076122,0.115044415,0.138844308,0.160070148,0.047376623
906,0.095731262,0.117308879,0.136338588,0.157944697,0.049446086
907,0.093370881,0.114193104,0.137053012,0.159515329,0.047014635
908,0.094671132,0.115314973,0.137552057,0.161854507,0.045168816
909,0.094664233,0.120136182,0.138409614,0.165773625,0.042664562
910,0.100402473,0.117189153,0.137831114,0.159204063,0.05157431
911,0.094197804,0.119480967,0.137517249,0.159943406,0.04762315
912,0.096459742,0.115040642,0.138639451,0.161379213,0.04708485
913,0.092906334,0.119602578,0.136962397,0.158999662,0.045287916
914,0.092923885,0.12331322,0.140282352,0.16207755,0.047974215
915,0.096521809,0.125470229,0.14190226,0.164933024,0.048728346
916,0.096952506,0.120928087,0.143480156,0.163748832,0.04674159
917,0.098486596,0.119951397,0.140434678,0.161906075,0.04945752
918,0.099625719,0.118488252,0.14240459,0.164244003,0.047254916
919,0.09131959,0.120773473,0.142463689,0.163251792,0.045584376
920,0.098665899,0.121807659,0.145415906,0.163448126,0.045355526
921,0.096151296,0.125721946,0.144769131,0.166116588,0.046949628
922,0.099034526,0.121882147,0.145301665,0.170563801,0.046201205
923,0.097682247,0.120384123,0.144693616,0.162807566,0.045703997
924,0.095363257,0.125753055,0.145005524,0.166919916,0.046771231
925,0.098963678,0.122049008,0.149040537,0.168281174,0.048058983
926,0.102236225,0.12292387,0.145531478,0.165968715,0.043827489
927,0.100613755,0.118479781,0.14407113,0.164580124,0.044352784
928,0.103696336,0.122093318,0.146580133,0.163565548,0.048248304
929,0.103914504,0.125316555,0.146591294,0.171838699,0.046388963
930,0.099264601,0.123739345,0.147548013,0.166708052,0.049608354
931,0.10532007,0.127216188,0.146333238,0.167928899,0.049034689
932,0.09899942,0.125906714,0.146637259,0.166787579,0.049857995
933,0.104651144,0.126436548,0.149856081,0.169548614,0.049224523
934,0.104378437,0.123640362,0.145685788,0.169941268,0.04197804
935,0.106937535,0.124652882,0.145192663,0.162191249,0.044396473
936,0.109082243,0.12183877,0.144239885,0.177262594,0.042562615
937,0.108192632,0.12616597,0.148030633,0.163459927,0.047207071
938,0.110431384,0.124176785,0.142732248,0.174438195,0.047156099
939,0.106146985,0.125597501,0.144987796,0.167420065,0.046990709
940,0.079419628,0.124444515,0.147976794,0.17859527,0.045387259
941,0.106368907,0.126056618,0.150090502,0.168685637,0.043217415
942,0.108302347,0.127553684,0.145349593,0.171703885,0.048317994
943,0.115219829,0.126660907,0.146295814,0.165964991,0.047048443
944,0.10976559,0.128390848,0.147270253,0.17303345,0.044171798
945,0.108150636,0.123412215,0.147735153,0.175806279,0.044209761
946,0.114241203,0.129425993,0.145654931,0.170007128,0.045046073
947,0.115755853,0.127154914,0.144934605,0.172770027,0.039884649
948,0.115352111,0.128588835,0.149485084,0.171043451,0.049699367
949,0.109648973,0.123152017,0.145953043,0.17425119,0.050081635
950,0.114337744,0.129125252,0.146265608,0.170854573,0.044497377
951,0.111463303,0.129505185,0.148433161,0.175976523,0.045787218
952,0.117080536,0.12954759,0.149063521,0.174476088,0.046940262
953,0.116565203,0.131567903,0.14848503,0.170289813,0.046516383
954,0.112616218,0.130464891,0.148381938,0.170295407,0.046359318
955,0.115555234,0.127562176,0.148705661,0.174139971,0.05059341
956,0.115194754,0.126434648,0.150017624,0.174315183,0.044685653
957,0.112689561,0.129141273,0.145988504,0.176100164,0.045714915
958,0.122040131,0.131208725,0.14683687,0.178331842,0.044264891
959,0.114723299,0.131971401,0.151610616,0.170171769,0.047859268
960,0.115153998,0.125159125,0.147762731,0.180580308,0.041635288
961,0.116938227,0.132623762,0.154960759,0.178786006,0.041776753
962,0.116452361,0.132771789,0.148932853,0.179300439,0.045417426
963,0.120701656,0.132825529,0.152072225,0.17201142,0.046501303
964,0.117146996,0.133088543,0.150131876,0.177544047,0.046913736
965,0.107578876,0.128456846,0.151524593,0.177964658,0.043536239
966,0.117842878,0.128931044,0.151368975,0.180369692,0.050009868
967,0.120188832,0.133706988,0.147582156,0.174168553,0.05192121
968,0.12095305,0.130802396,0.15023234,0.177596855,0.049814311
969,0.113750318,0.131220033,0.153489245,0.17903266,0.051066698
970,0.117906821,0.132376781,0.15192054,0.179099141,0.050332323
971,0.12149973,0.130677003,0.149279558,0.171821311,0.048462064
972,0.123574218,0.130271626,0.149590797,0.178513258,0.048110475
973,0.115841734,0.135630192,0.152365746,0.181401032,0.048835489
974,0.122099072,0.133638168,0.153965962,0.179712365,0.044840638
975,0.123430027,0.135248379,0.153342815,0.174898575,0.048081351
976,0.121512891,0.131562248,0.152366399,0.179169972,0.051893649
977,0.12203888,0.129812515,0.152984289,0.182262767,0.051552992
978,0.120393208,0.13771177,0.153840539,0.176982392,0.046607921
979,0.119834621,0.135430328,0.150080655,0.182506317,0.047055726
980,0.123678918,0.136641752,0.153750586,0.182913882,0.049969301
981,0.117022234,0.134995728,0.15422337,0.182833737,0.047558138
982,0.122854508,0.136538992,0.154184621,0.181214649,0.056128264
983,0.1244425,0.136682298,0.155167599,0.178700896,0.04868414
984,0.120156863,0.1386894,0.153304074,0.183971942,0.05082277
985,0.1272599,0.136024261,0.15475129,0.181115857,0.047752653
986,0.12050794,0.13614209,0.156304238,0.182523714,0.051653368
987,0.124055063,0.138254794,0.156182104,0.182545454,0.048867739
988,0.126223591,0.139629315,0.15648482,0.188063164,0.048096431
989,0.128985192,0.140110114,0.158103415,0.176712752,0.053698381
990,0.125429911,0.139110804,0.157225495,0.185328856,0.049346224
991,0.127742002,0.137131031,0.160651819,0.181115859,0.049639559
992,0.126533926,0.139035377,0.159025991,0.180086996,0.050165377
993,0.126440511,0.13835001,0.158989874,0.190903722,0.052797049
994,0.128661694,0.140752118,0.160184293,0.183297218,0.050895062
995,0.12956447,0.139721703,0.156440158,0.185183469,0.051514503
996,0.132139238,0.143521891,0.159969567,0.183386066,0.053336396
997,0.125333994,0.139650058,0.161990035,0.184764719,0.045113165
998,0.127868639,0.141798569,0.160415426,0.190223398,0.050858141
999,0.129644087,0.144760668,0.162683439,0.185619611,0.050543478
1000,0.134426262,0.139360637,0.158806019,0.185173529,0.047435394
1001,0.125409224,0.142098359,0.160000434,0.187322581,0.046320304
1002,0.127524458,0.142095537,0.161526448,0.184293155,0.047086408
1003,0.128864827,0.142213375,0.161546156,0.186381948,0.049279653
1004,0.126674352,0.144607942,0.160536248,0.183361218,0.045119928
1005,0.130207062,0.141443149,0.161331432,0.186402449,0.044757422
1006,0.130123057,0.139956452,0.16226648,0.186128459,0.049816391
1007,0.132363687,0.144969017,0.159863198,0.186059491,0.046747826
1008,0.134495223,0.141433732,0.161498876,0.185817189,0.048595729
1009,0.126884373,0.144659799,0.164670419,0.187379118,0.048004898
1010,0.12822097,0.141083968,0.161119343,0.186716197,0.044421442
1011,0.131114233,0.145999441,0.161812747,0.188759618,0.048591563
1012,0.126967751,0.142642314,0.161901394,0.187264801,0.054720363
1013,0.128452312,0.147278743,0.165747304,0.186711854,0.056257245
1014,0.132286573,0.142643268,0.164811596,0.188860903,0.046039457
1015,0.133710315,0.149127462,0.163849628,0.183179181,0.04863734
1016,0.129842819,0.143651064,0.162823966,0.186828659,0.048066788
1017,0.125876278,0.14357659,0.167543192,0.185090891,0.047754733
1018,0.133048908,0.14538382,0.164154302,0.189053504,0.047792701
1019,0.134555404,0.145199984,0.166109758,0.188015321,0.049722773
1020,0.128111263,0.1474409,0.162344627,0.185295922,0.045291563
1021,0.130651556,0.143522845,0.163972418,0.189190188,0.040591975
1022,0.130234027,0.142286911,0.165876651,0.187767425,0.048696102
1023,0.131996937,0.143240025,0.164056464,0.189464804,0.051590429
1024,0.131205752,0.146391628,0.162355129,0.190391771,0.054592421
1025,0.12838021,0.142723405,0.165617949,0.185639501,0.053284904
1026,0.123244456,0.14248866,0.165610723,0.189684735,0.050074875
1027,0.127958289,0.144803102,0.166246341,0.184495697,0.0503963
1028,0.13302258,0.143728362,0.162269104,0.188188663,0.046989669
1029,0.125240583,0.146981775,0.16787348,0.191681573,0.049057565
1030,0.131240241,0.147653949,0.167568798,0.185915351,0.056356056
1031,0.136411104,0.14637936,0.163623085,0.190169349,0.049201637
1032,0.127507538,0.148251649,0.16811118,0.184393802,0.051926412
1033,0.132607551,0.14176369,0.165715787,0.19159832,0.047841073
1034,0.133690891,0.145065173,0.167363937,0.19632947,0.053576156
1035,0.132556153,0.149322612,0.164596219,0.186280671,0.048404847
1036,0.127439828,0.14420162,0.162690013,0.186824299,0.05114471
1037,0.131168141,0.145233937,0.163633591,0.192865139,0.049025839
1038,0.130245305,0.145223551,0.166118303,0.186284404,0.052375256
1039,0.127636053,0.14877487,0.163825989,0.188211028,0.051321022
1040,0.134273291,0.146190816,0.165368423,0.187106992,0.050345323
1041,0.130461596,0.148385531,0.165843171,0.187751893,0.044813077
1042,0.127103792,0.148260138,0.165577234,0.191166527,0.046033731
1043,0.128622205,0.147555905,0.166408537,0.187671127,0.043247581
1044,0.129378905,0.144847403,0.166823525,0.188527267,0.04797265
1045,0.12887799,0.14650852,0.166380298,0.193614419,0.042787816
1046,0.132554272,0.147159954,0.16710522,0.191962402,0.046601163
1047,0.13459866,0.147926406,0.165884536,0.187109478,0.046316149
1048,0.130780077,0.144368493,0.169677255,0.186248988,0.044314817
1049,0.132465871,0.145448879,0.165802458,0.190044471,0.047304332
1050,0.128875485,0.148177172,0.167723114,0.193363415,0.047826502
1051,0.131226443,0.145127396,0.169747519,0.189913994,0.044353823
1052,0.126846135,0.148193202,0.164552226,0.191892196,0.04960367
1053,0.129587666,0.147871724,0.165289616,0.184136594,0.03883041
1054,0.130407684,0.144202571,0.167158408,0.191371548,0.049863195
1055,0.1284661,0.148915344,0.172335963,0.189276547,0.051873361
1056,0.129087384,0.144958649,0.1678853,0.187379744,0.04188598
1057,0.129004008,0.148193199,0.166672504,0.190273728,0.047764607
1058,0.127698748,0.145568614,0.166420354,0.188698121,0.045543285
1059,0.128436013,0.14953473,0.168304235,0.189951283,0.046547069
1060,0.126505087,0.146256803,0.16910861,0.190130208,0.042027442
1061,0.131388819,0.149671431,0.167532692,0.18964746,0.045877704
1062,0.129078599,0.14800465,0.169939911,0.192692422,0.042313492
1063,0.129619014,0.148971911,0.170111948,0.187076554,0.037924924
1064,0.128272388,0.150077751,0.169364042,0.187258593,0.041491218
1065,0.132045202,0.147377729,0.17116913,0.187996689,0.048377284
1066,0.129328742,0.148534469,0.166929898,0.191736257,0.041621768
1067,0.132966155,0.147542703,0.166617996,0.190227748,0.047989813
1068,0.129684842,0.149304694,0.168502539,0.193017355,0.041940062
1069,0.129309316,0.149001137,0.171046338,0.189519476,0.045768487
1070,0.129565725,0.149248145,0.166419696,0.196630175,0.04527648
1071,0.133304069,0.150846088,0.166319229,0.19341871,0.044806826
1072,0.132917259,0.149438559,0.169520319,0.195190012,0.043127965
1073,0.12930241,0.147697319,0.170522343,0.187031815,0.044065691
1074,0.1340407,0.150280445,0.171634024,0.192152513,0.050693271
1075,0.129805208,0.148685312,0.172140941,0.192141958,0.045584896
1076,0.132077173,0.147093018,0.169410005,0.189582847,0.044817758
1077,0.130850294,0.149106725,0.172463353,0.189769238,0.045340967
1078,0.131534258,0.152330904,0.171097559,0.189709594,0.045284791
1079,0.127874913,0.1473617,0.172441029,0.191047861,0.037455278
1080,0.130289192,0.147920745,0.171333948,0.190581262,0.040475989
1081,0.134253227,0.151737917,0.172005679,0.190419732,0.041307112
1082,0.128392753,0.148946453,0.172605188,0.187536933,0.03516322
1083,0.127380891,0.148145122,0.17167211,0.191488978,0.028875249
1084,0.131789425,0.151480549,0.17024655,0.184987134,0.041853731
1085,0.130715505,0.152934265,0.166545116,0.192064287,0.039994908
1086,0.132382495,0.15153995,0.172534924,0.194661291,0.034250972
1087,0.12814386,0.150213513,0.174093775,0.190443335,0.036344347
1088,0.133525371,0.151103459,0.168307519,0.191782848,0.042514771
1089,0.132850174,0.148186604,0.170122455,0.191615718,0.040004268
1090,0.135150356,0.152752319,0.169172307,0.192494226,0.04695639
1091,0.129583282,0.150122058,0.170815203,0.194048076,0.048998797
1092,0.132218861,0.151328758,0.174590194,0.194023224,0.043154482
1093,0.132434525,0.150251219,0.169073804,0.192907385,0.041087628
1094,0.136944613,0.151975493,0.169062645,0.187417642,0.040467677
1095,0.129171395,0.151408901,0.167835402,0.195193739,0.044437562
1096,0.132014486,0.148819189,0.172686611,0.192526539,0.048054823
1097,0.133352967,0.152587328,0.169077095,0.194190351,0.053838285
1098,0.13199506,0.146099367,0.171708882,0.19131998,0.046119551
1099,0.132766169,0.150723523,0.169448092,0.189995387,0.046741586
1100,0.130571303,0.147430523,0.173590792,0.192977601,0.049118419
1101,0.131595075,0.149346174,0.174318999,0.191194481,0.04212418
1102,0.133930987,0.150535921,0.169723876,0.18942814,0.044492168
1103,0.133948548,0.147406956,0.173098973,0.195352171,0.044011605
1104,0.131356215,0.15233091,0.173444372,0.193446042,0.042794055
1105,0.133838839,0.149090689,0.170204537,0.193290726,0.046098229
1106,0.132038939,0.150609458,0.173109482,0.190676946,0.045973927
1107,0.132726049,0.15136649,0.172238139,0.19466192,0.045971327
1108,0.134072054,0.152289427,0.174655854,0.19214382,0.047852508
1109,0.135568513,0.149547929,0.17388497,0.191464123,0.051620603
1110,0.13673459,0.149537557,0.173077304,0.190681291,0.042743091
1111,0.135150987,0.152546797,0.172228275,0.19418663,0.048308632
1112,0.132649564,0.149923137,0.174471341,0.192970135,0.049183952
1113,0.135327778,0.151661552,0.171845463,0.192852096,0.047854583
1114,0.130943704,0.150108862,0.176870684,0.194758219,0.053544952
1115,0.137088175,0.151109108,0.17001345,0.192030739,0.048775154
1116,0.130003315,0.150471826,0.17280284,0.193047809,0.047559174
1117,0.134294607,0.150895112,0.172605845,0.194223286,0.044742337
1118,0.131730493,0.150270071,0.176946198,0.194757596,0.04209765
1119,0.135370409,0.153665836,0.174684756,0.192794929,0.051394354
1120,0.14056509,0.15295218,0.168985167,0.190763926,0.046080021
1121,0.131563734,0.150965823,0.1729276,0.192136356,0.051584711
1122,0.132843279,0.150211619,0.17262291,0.195067004,0.04782962
1123,0.132264636,0.149370687,0.176026256,0.191978547,0.042815906
1124,0.134767941,0.149628055,0.172003057,0.191425607,0.045602574
1125,0.137414801,0.151137389,0.173586197,0.189859326,0.051638282
1126,0.132341738,0.149984417,0.173075338,0.192545169,0.044599837
1127,0.132027028,0.147458801,0.176148382,0.194298459,0.044442762
1128,0.128819056,0.147927352,0.17456261,0.191780361,0.047246595
1129,0.129155086,0.149422538,0.170377887,0.193579,0.047584659
1130,0.133804976,0.149437629,0.174211973,0.191549862,0.043756756
1131,0.133398736,0.149665767,0.171243325,0.194291007,0.037159343
1132,0.131601972,0.152074479,0.172774604,0.193204367,0.034924491
1133,0.132929794,0.150014586,0.170647757,0.192286716,0.041335711
1134,0.1376593,0.150748981,0.168434247,0.193915745,0.04599525
1135,0.128530678,0.148107406,0.176296126,0.189901563,0.046652132
1136,0.133778649,0.149786436,0.172958457,0.191656726,0.044142672
1137,0.13393914,0.152553387,0.174087212,0.193971664,0.046264142
1138,0.136130863,0.150603791,0.170483602,0.192325851,0.041142756
1139,0.135190474,0.154229591,0.17273192,0.19031783,0.041290469
1140,0.133513459,0.150427498,0.172103515,0.196130655,0.049840316
1141,0.136052495,0.152000942,0.171757472,0.193013632,0.038571927
1142,0.136152805,0.154057071,0.168666046,0.18995314,0.047771378
1143,0.131451509,0.150878136,0.171825761,0.193506932,0.049624477
1144,0.133376792,0.153160524,0.174119385,0.19323108,0.05242467
1145,0.13398428,0.154061775,0.170456026,0.194520885,0.047213314
1146,0.134685178,0.153098305,0.174384011,0.191820133,0.048021545
1147,0.135764741,0.155060154,0.167777616,0.194222668,0.0485354
1148,0.132707237,0.153107725,0.171320815,0.191882252,0.049920929
1149,0.136122091,0.153760103,0.1694192,0.19266446,0.049640075
1150,0.13449585,0.156346054,0.170844096,0.196129415,0.049199555
1151,0.135813016,0.153026647,0.173423361,0.192237637,0.042964652
1152,0.133933494,0.153598895,0.174898162,0.191841249,0.050620458
1153,0.133406879,0.154965869,0.170597855,0.194115805,0.050232464
1154,0.135199259,0.153882666,0.174868606,0.193829387,0.04789516
1155,0.132806918,0.157656464,0.180311443,0.194434522,0.048094875
1156,0.136793525,0.157700781,0.175785922,0.198092078,0.050137291
1157,0.134075182,0.158145743,0.17360984,0.194520269,0.046266744
1158,0.138268679,0.158226823,0.171241358,0.189100106,0.055209772
1159,0.13609325,0.156056636,0.177834616,0.198061641,0.051536865
1160,0.13607946,0.158124064,0.178040141,0.198131218,0.051307501
1161,0.142592552,0.156437503,0.173066151,0.19537393,0.048089149
1162,0.138241718,0.158750047,0.17359802,0.194187878,0.041714339
1163,0.13984977,0.156372449,0.176031504,0.198009444,0.046700494
1164,0.136507642,0.158655777,0.176414983,0.198365447,0.048134923
1165,0.140804575,0.161068253,0.173703086,0.201084221,0.050422822
1166,0.139527539,0.158181567,0.174386637,0.200490892,0.050418141
1167,0.138325725,0.159549499,0.173313034,0.199030226,0.048728346
1168,0.140224666,0.156217847,0.176451098,0.20207333,0.0570093
1169,0.136639923,0.158717996,0.174722175,0.200279026,0.047034401
1170,0.136004855,0.156904168,0.180099356,0.197232836,0.050051999
1171,0.14205215,0.159277987,0.17508332,0.197707493,0.048304477
1172,0.138217891,0.160808998,0.179243757,0.198799111,0.051003764
1173,0.140873538,0.160020878,0.179150515,0.200283371,0.049223483
1174,0.145904595,0.161115394,0.176944885,0.200123091,0.048734589
1175,0.141114279,0.158379558,0.179742798,0.197475132,0.045660828
1176,0.142946768,0.16099755,0.176277743,0.197967817,0.048659694
1177,0.139972645,0.159105458,0.185279538,0.199460784,0.045470994
1178,0.13884419,0.163818235,0.179617382,0.201325294,0.04628598
1179,0.144205631,0.160669474,0.180137442,0.200125566,0.043898738
1180,0.135968496,0.161257746,0.18168512,0.199271289,0.046167923
1181,0.143443923,0.15912527,0.177203594,0.200100097,0.051383432
1182,0.146721471,0.160930612,0.181507171,0.200467898,0.045936995
1183,0.138128243,0.164721392,0.183326052,0.202570355,0.048664381
1184,0.146394843,0.159567405,0.180954289,0.202319351,0.039918455
1185,0.144387437,0.164694051,0.182383128,0.20128117,0.043823328
1186,0.143089074,0.164487583,0.183525011,0.203627174,0.041431931
1187,0.147019884,0.161715913,0.185255233,0.202543013,0.042547538
1188,0.141391378,0.165126769,0.182543338,0.200493998,0.040670505
1189,0.149397174,0.161184218,0.182266905,0.202405087,0.04392891
1190,0.144437589,0.163575024,0.184713516,0.199214757,0.040379776
1191,0.142934231,0.158909374,0.186997296,0.205706024,0.042794581
1192,0.142640202,0.161015463,0.186540931,0.206651625,0.046118514
1193,0.146927098,0.163473195,0.181991763,0.203176118,0.050639184
1194,0.144073973,0.163957761,0.182845392,0.198263551,0.0407272
1195,0.141544978,0.160874054,0.184324134,0.205660043,0.045141774
1196,0.14194996,0.163441141,0.185536938,0.206762837,0.039457126
1197,0.144193103,0.162500275,0.18413568,0.205269255,0.044765741
1198,0.142885964,0.164774188,0.185298578,0.201294219,0.044298697
1199,0.141504221,0.16201383,0.185168561,0.203412206,0.033952948
1200,0.14523692,0.163649488,0.187296709,0.204135392,0.030892186
1201,0.146564751,0.165829099,0.18558487,0.20144085,0.042227153
1202,0.145701465,0.165802721,0.185284788,0.204343527,0.036692302
1203,0.143411945,0.167109355,0.189083418,0.204588935,0.031850719
1204,0.146725863,0.166197729,0.188374249,0.203740251,0.03208841
1205,0.146314603,0.164802454,0.185625575,0.199478187,0.03437943
1206,0.150797095,0.168103957,0.184290643,0.1946905,0.032476395
1207,0.148367143,0.16729791,0.188068911,0.202321844,0.032356256
1208,0.14803551,0.1693908,0.190380926,0.205423951,0.029342816
1209,0.145564179,0.166890639,0.189253474,0.205432649,0.029207078
1210,0.148426085,0.167361064,0.18995082,0.207149902,0.032230399
1211,0.148040519,0.167651436,0.189416981,0.206489466,0.031274452
1212,0.149790887,0.169075914,0.187645382,0.202534323,0.02823033
1213,0.14827875,0.167528874,0.189759749,0.207545047,0.032117533
1214,0.147201698,0.171268747,0.192124286,0.20384649,0.033565998
1215,0.150436619,0.169036317,0.190522093,0.20664914,0.02983171
1216,0.152376315,0.170885044,0.189761723,0.205869427,0.030131798
1217,0.150762618,0.169767899,0.190329038,0.205975035,0.029030762
1218,0.150561377,0.169877248,0.190941032,0.206351543,0.033474457
1219,0.150084909,0.169508632,0.193772436,0.207607797,0.022964877
1220,0.154307862,0.171922066,0.191088115,0.208807516,0.027839227
1221,0.148902542,0.17036653,0.193434268,0.207970008,0.030808453
1222,0.153222031,0.169992267,0.194041001,0.213103741,0.030648783
1223,0.149567078,0.172375535,0.193138779,0.208506187,0.034366428
1224,0.155959806,0.170476839,0.191359304,0.208120985,0.031015965
1225,0.151799544,0.171657149,0.191619328,0.207844506,0.032240278
1226,0.15222899,0.174393931,0.192878753,0.20378871,0.032376016
1227,0.155824387,0.174068692,0.193893259,0.211204459,0.02887525
1228,0.15204154,0.175521462,0.196159291,0.210055066,0.034377348
1229,0.155530361,0.172747907,0.195037103,0.210614857,0.035884592
1230,0.154299089,0.175740169,0.193032406,0.208996386,0.034433522
1231,0.15402888,0.173958383,0.1948782,0.210372551,0.026327815
1232,0.154726646,0.171654313,0.196335926,0.213529947,0.033290343
1233,0.156032529,0.17525372,0.195069942,0.209791643,0.028997993
1234,0.153969323,0.173867883,0.193958259,0.211219982,0.035795654
1235,0.15814588,0.174014947,0.193583325,0.208344648,0.037665913
1236,0.151949383,0.176189862,0.198889572,0.212305387,0.038895942
1237,0.156435626,0.176762112,0.196139593,0.211303868,0.031122071
1238,0.15917842,0.17633976,0.193715967,0.210629761,0.03026599
1239,0.15600118,0.174270432,0.197930229,0.212754587,0.028821675
1240,0.155815609,0.175759032,0.197368818,0.212127075,0.038890742
1241,0.160538842,0.17641988,0.194997712,0.207769956,0.036660576
1242,0.156396139,0.177609633,0.197638692,0.214185418,0.031499657
